# This data can be accessed openly but users of the data are requested to acknowledge the Canadian Space Agency and the CANOPUS team in their publications.
# The following CANOPUS reference paper should also be cited: 
# Rostoker G. et al. (1993) CANOPUS - a ground-based instrument array for remote sensing the high latitude ionosphere during the ISTP/GGS program
# Site Lat Long yyyymmdd CoordSys Units no of records
 CONT 65.754 248.750 20050122 GEODETIC nT 17280
 
# Date(dd/mm/yyyy),time(hh:mi:ss),X,Y,Z,F=. if the data is valid anything else the data is suspect.
2005/01/22,22:41:41,8045.800,3703.825,59392.449,.
2005/01/22,22:41:46,8045.100,3702.550,59393.977,.
2005/01/22,22:41:51,8044.175,3702.000,59395.426,.
2005/01/22,22:41:56,8043.075,3701.950,59396.875,.
2005/01/22,22:42:01,8041.850,3702.025,59398.176,.
2005/01/22,22:42:06,8040.400,3702.500,59398.898,.
2005/01/22,22:42:11,8039.025,3703.025,59398.852,.
2005/01/22,22:42:16,8037.325,3703.075,59398.426,.
2005/01/22,22:42:21,8035.600,3702.700,59398.324,.
2005/01/22,22:42:26,8034.175,3702.450,59398.273,.
2005/01/22,22:42:31,8032.975,3702.175,59397.574,.
2005/01/22,22:42:36,8031.325,3702.300,59396.227,.
2005/01/22,22:42:41,8029.600,3703.175,59394.375,.
2005/01/22,22:42:46,8028.975,3704.650,59392.449,.
2005/01/22,22:42:51,8028.475,3705.850,59390.352,.
2005/01/22,22:42:56,8028.150,3706.200,59387.727,.
2005/01/22,22:43:01,8028.250,3706.200,59385.051,.
2005/01/22,22:43:06,8027.925,3705.775,59383.301,.
2005/01/22,22:43:11,8028.050,3705.475,59381.875,.
2005/01/22,22:43:16,8028.600,3705.125,59380.773,.
2005/01/22,22:43:21,8029.000,3705.175,59379.773,.
2005/01/22,22:43:26,8029.350,3705.150,59378.875,.
2005/01/22,22:43:31,8029.800,3705.150,59378.375,.
2005/01/22,22:43:36,8030.025,3705.450,59378.352,.
2005/01/22,22:43:41,8029.850,3705.525,59378.102,.
2005/01/22,22:43:46,8029.925,3705.575,59377.477,.
2005/01/22,22:43:51,8029.750,3705.300,59376.824,.
2005/01/22,22:43:56,8028.825,3704.625,59376.449,.
2005/01/22,22:44:01,8027.400,3703.950,59376.449,.
2005/01/22,22:44:06,8025.875,3703.175,59376.699,.
2005/01/22,22:44:11,8025.350,3702.725,59376.852,.
2005/01/22,22:44:16,8025.925,3702.375,59376.699,.
2005/01/22,22:44:21,8026.375,3701.450,59376.727,.
2005/01/22,22:44:26,8026.350,3701.650,59377.551,.
2005/01/22,22:44:31,8026.250,3702.050,59378.773,.
2005/01/22,22:44:36,8025.425,3702.425,59380.023,.
2005/01/22,22:44:41,8024.250,3702.325,59380.852,.
2005/01/22,22:44:46,8024.000,3703.250,59381.199,.
2005/01/22,22:44:51,8024.125,3703.950,59381.051,.
2005/01/22,22:44:56,8024.075,3703.725,59380.426,.
2005/01/22,22:45:01,8024.350,3703.275,59378.977,.
2005/01/22,22:45:06,8026.075,3702.625,59376.301,.
2005/01/22,22:45:11,8028.300,3701.700,59373.824,.
2005/01/22,22:45:16,8029.125,3701.900,59373.375,.
2005/01/22,22:45:21,8028.800,3701.300,59373.574,.
2005/01/22,22:45:26,8029.075,3699.825,59373.824,.
2005/01/22,22:45:31,8028.275,3697.550,59375.449,.
2005/01/22,22:45:36,8026.725,3696.425,59376.625,.
2005/01/22,22:45:41,8025.625,3695.450,59376.176,.
2005/01/22,22:45:46,8025.000,3694.475,59375.750,.
2005/01/22,22:45:51,8024.075,3694.750,59374.824,.
2005/01/22,22:45:56,8024.200,3694.750,59373.148,.
2005/01/22,22:46:01,8023.075,3695.950,59373.250,.
2005/01/22,22:46:06,8021.400,3697.325,59373.824,.
2005/01/22,22:46:11,8020.300,3698.225,59374.352,.
2005/01/22,22:46:16,8018.525,3698.525,59374.852,.
2005/01/22,22:46:21,8016.250,3698.200,59375.648,.
2005/01/22,22:46:26,8013.800,3697.200,59376.977,.
2005/01/22,22:46:31,8012.025,3695.725,59378.023,.
2005/01/22,22:46:36,8010.200,3695.050,59378.898,.
2005/01/22,22:46:41,8008.050,3695.325,59379.426,.
2005/01/22,22:46:46,8006.850,3695.875,59380.148,.
2005/01/22,22:46:51,8006.125,3696.250,59381.324,.
2005/01/22,22:46:56,8005.375,3695.975,59382.602,.
2005/01/22,22:47:01,8003.975,3695.275,59384.449,.
2005/01/22,22:47:06,8002.025,3694.275,59386.250,.
2005/01/22,22:47:11,7999.775,3693.100,59388.023,.
2005/01/22,22:47:16,7997.250,3691.725,59389.676,.
2005/01/22,22:47:21,7994.725,3690.425,59391.426,.
2005/01/22,22:47:26,7992.300,3689.300,59393.250,.
2005/01/22,22:47:31,7990.025,3688.000,59394.773,.
2005/01/22,22:47:36,7988.100,3687.050,59396.324,.
2005/01/22,22:47:41,7987.025,3686.650,59397.852,.
2005/01/22,22:47:46,7986.525,3686.375,59399.250,.
2005/01/22,22:47:51,7985.500,3685.550,59400.449,.
2005/01/22,22:47:56,7983.850,3685.125,59401.676,.
2005/01/22,22:48:01,7981.650,3684.975,59402.875,.
2005/01/22,22:48:06,7979.050,3684.775,59403.926,.
2005/01/22,22:48:11,7976.075,3683.925,59404.773,.
2005/01/22,22:48:16,7973.200,3682.550,59406.000,.
2005/01/22,22:48:21,7970.625,3680.025,59407.051,.
2005/01/22,22:48:26,7968.525,3676.425,59407.324,.
2005/01/22,22:48:31,7966.825,3672.750,59407.102,.
2005/01/22,22:48:36,7964.975,3669.725,59406.375,.
2005/01/22,22:48:41,7963.550,3668.100,59405.449,.
2005/01/22,22:48:46,7962.475,3667.600,59404.176,.
2005/01/22,22:48:51,7961.650,3668.425,59402.875,.
2005/01/22,22:48:56,7960.050,3670.000,59401.801,.
2005/01/22,22:49:01,7958.200,3671.875,59401.176,.
2005/01/22,22:49:06,7956.850,3673.300,59400.898,.
2005/01/22,22:49:11,7956.050,3674.000,59400.352,.
2005/01/22,22:49:16,7955.500,3674.225,59399.625,.
2005/01/22,22:49:21,7955.250,3674.650,59399.102,.
2005/01/22,22:49:26,7955.625,3675.125,59399.023,.
2005/01/22,22:49:31,7956.075,3676.075,59398.773,.
2005/01/22,22:49:36,7956.175,3677.275,59398.199,.
2005/01/22,22:49:41,7955.600,3678.450,59397.727,.
2005/01/22,22:49:46,7954.750,3679.875,59397.926,.
2005/01/22,22:49:51,7954.200,3681.700,59398.023,.
2005/01/22,22:49:56,7954.775,3683.775,59397.426,.
2005/01/22,22:50:01,7955.100,3685.275,59396.750,.
2005/01/22,22:50:06,7954.900,3686.825,59396.199,.
2005/01/22,22:50:11,7954.975,3688.350,59395.125,.
2005/01/22,22:50:16,7955.875,3690.475,59393.773,.
2005/01/22,22:50:21,7956.825,3693.050,59392.324,.
2005/01/22,22:50:26,7957.550,3695.375,59390.977,.
2005/01/22,22:50:31,7958.300,3697.325,59389.301,.
2005/01/22,22:50:36,7958.925,3699.150,59387.426,.
2005/01/22,22:50:41,7959.725,3700.775,59384.602,.
2005/01/22,22:50:46,7959.375,3700.775,59381.977,.
2005/01/22,22:50:51,7960.400,3699.500,59378.625,.
2005/01/22,22:50:56,7962.925,3697.850,59375.551,.
2005/01/22,22:51:01,7964.900,3696.475,59374.148,.
2005/01/22,22:51:06,7966.750,3694.875,59373.824,.
2005/01/22,22:51:11,7968.900,3693.100,59374.250,.
2005/01/22,22:51:16,7971.375,3691.850,59375.000,.
2005/01/22,22:51:21,7974.175,3690.950,59375.676,.
2005/01/22,22:51:26,7977.400,3689.550,59376.000,.
2005/01/22,22:51:31,7980.750,3688.275,59375.625,.
2005/01/22,22:51:36,7983.775,3686.900,59375.398,.
2005/01/22,22:51:41,7986.950,3685.400,59375.699,.
2005/01/22,22:51:46,7989.950,3684.350,59376.051,.
2005/01/22,22:51:51,7992.225,3683.375,59375.977,.
2005/01/22,22:51:56,7993.775,3682.400,59376.023,.
2005/01/22,22:52:01,7995.550,3681.750,59376.199,.
2005/01/22,22:52:06,7997.550,3680.650,59375.949,.
2005/01/22,22:52:11,7999.450,3679.075,59375.199,.
2005/01/22,22:52:16,8000.950,3677.600,59374.148,.
2005/01/22,22:52:21,8001.750,3676.425,59373.023,.
2005/01/22,22:52:26,8001.175,3675.875,59371.750,.
2005/01/22,22:52:31,7999.650,3675.550,59369.648,.
2005/01/22,22:52:36,7998.225,3675.450,59367.227,.
2005/01/22,22:52:41,7996.900,3674.625,59365.000,.
2005/01/22,22:52:46,7994.725,3673.275,59363.523,.
2005/01/22,22:52:51,7992.525,3673.075,59362.852,.
2005/01/22,22:52:56,7991.225,3673.825,59362.125,.
2005/01/22,22:53:01,7990.075,3674.875,59361.227,.
2005/01/22,22:53:06,7988.825,3675.975,59360.523,.
2005/01/22,22:53:11,7987.750,3676.425,59360.074,.
2005/01/22,22:53:16,7986.375,3676.325,59360.102,.
2005/01/22,22:53:21,7985.175,3676.300,59360.551,.
2005/01/22,22:53:26,7984.550,3677.500,59360.949,.
2005/01/22,22:53:31,7984.300,3678.475,59361.148,.
2005/01/22,22:53:36,7984.775,3678.450,59361.324,.
2005/01/22,22:53:41,7984.775,3678.450,59361.551,.
2005/01/22,22:53:46,7984.350,3678.875,59362.176,.
2005/01/22,22:53:51,7983.975,3679.275,59363.000,.
2005/01/22,22:53:56,7983.475,3678.875,59364.477,.
2005/01/22,22:54:01,7982.900,3678.000,59366.375,.
2005/01/22,22:54:06,7982.200,3676.925,59368.273,.
2005/01/22,22:54:11,7981.400,3675.550,59370.176,.
2005/01/22,22:54:16,7980.550,3673.775,59372.500,.
2005/01/22,22:54:21,7979.825,3672.500,59375.000,.
2005/01/22,22:54:26,7978.725,3672.225,59377.102,.
2005/01/22,22:54:31,7976.925,3672.450,59378.648,.
2005/01/22,22:54:36,7975.150,3673.125,59379.750,.
2005/01/22,22:54:41,7973.350,3674.550,59380.551,.
2005/01/22,22:54:46,7971.350,3676.350,59381.102,.
2005/01/22,22:54:51,7969.475,3678.075,59381.676,.
2005/01/22,22:54:56,7967.625,3679.675,59382.102,.
2005/01/22,22:55:01,7965.925,3681.025,59381.898,.
2005/01/22,22:55:06,7964.300,3682.225,59381.273,.
2005/01/22,22:55:11,7962.800,3684.000,59380.301,.
2005/01/22,22:55:16,7961.975,3685.625,59379.000,.
2005/01/22,22:55:21,7961.675,3686.400,59377.500,.
2005/01/22,22:55:26,7961.300,3686.300,59375.977,.
2005/01/22,22:55:31,7961.100,3685.500,59374.477,.
2005/01/22,22:55:36,7961.225,3684.250,59372.852,.
2005/01/22,22:55:41,7961.700,3682.475,59371.125,.
2005/01/22,22:55:46,7962.325,3680.325,59369.051,.
2005/01/22,22:55:51,7963.500,3678.550,59366.949,.
2005/01/22,22:55:56,7965.600,3676.700,59364.727,.
2005/01/22,22:56:01,7968.250,3674.675,59362.523,.
2005/01/22,22:56:06,7970.575,3672.975,59360.648,.
2005/01/22,22:56:11,7972.725,3671.650,59359.250,.
2005/01/22,22:56:16,7974.875,3671.550,59358.148,.
2005/01/22,22:56:21,7976.400,3672.700,59357.551,.
2005/01/22,22:56:26,7977.675,3674.100,59357.125,.
2005/01/22,22:56:31,7978.900,3675.350,59356.648,.
2005/01/22,22:56:36,7979.925,3676.425,59356.523,.
2005/01/22,22:56:41,7980.425,3678.100,59356.602,.
2005/01/22,22:56:46,7981.100,3679.575,59356.824,.
2005/01/22,22:56:51,7982.175,3680.350,59356.824,.
2005/01/22,22:56:56,7983.925,3680.075,59356.301,.
2005/01/22,22:57:01,7985.375,3679.575,59355.523,.
2005/01/22,22:57:06,7986.075,3679.725,59354.551,.
2005/01/22,22:57:11,7986.375,3680.400,59353.523,.
2005/01/22,22:57:16,7986.100,3680.675,59352.375,.
2005/01/22,22:57:21,7985.725,3680.550,59351.074,.
2005/01/22,22:57:26,7985.925,3679.325,59349.250,.
2005/01/22,22:57:31,7985.825,3676.675,59347.199,.
2005/01/22,22:57:36,7985.625,3674.150,59345.324,.
2005/01/22,22:57:41,7985.250,3672.275,59343.602,.
2005/01/22,22:57:46,7984.875,3670.150,59341.699,.
2005/01/22,22:57:51,7984.850,3668.450,59339.176,.
2005/01/22,22:57:56,7984.750,3667.225,59336.875,.
2005/01/22,22:58:01,7984.775,3666.725,59334.602,.
2005/01/22,22:58:06,7985.575,3665.325,59332.824,.
2005/01/22,22:58:11,7986.100,3664.725,59331.602,.
2005/01/22,22:58:16,7986.700,3664.250,59330.551,.
2005/01/22,22:58:21,7987.325,3664.525,59329.227,.
2005/01/22,22:58:26,7987.750,3665.825,59328.074,.
2005/01/22,22:58:31,7989.050,3666.800,59326.699,.
2005/01/22,22:58:36,7990.125,3668.375,59325.051,.
2005/01/22,22:58:41,7990.875,3670.050,59323.398,.
2005/01/22,22:58:46,7990.550,3670.775,59322.500,.
2005/01/22,22:58:51,7989.700,3669.975,59322.477,.
2005/01/22,22:58:56,7989.175,3668.350,59322.949,.
2005/01/22,22:59:01,7989.775,3665.525,59323.324,.
2005/01/22,22:59:06,7990.950,3662.475,59323.648,.
2005/01/22,22:59:11,7991.850,3660.550,59323.523,.
2005/01/22,22:59:16,7992.650,3659.550,59323.398,.
2005/01/22,22:59:21,7993.625,3659.375,59323.273,.
2005/01/22,22:59:26,7994.400,3659.650,59323.102,.
2005/01/22,22:59:31,7995.875,3660.000,59322.625,.
2005/01/22,22:59:36,7998.050,3661.125,59321.477,.
2005/01/22,22:59:41,8000.725,3662.150,59320.148,.
2005/01/22,22:59:46,8003.425,3662.525,59319.449,.
2005/01/22,22:59:51,8005.050,3662.250,59319.625,.
2005/01/22,22:59:56,8005.375,3661.725,59320.676,.
2005/01/22,23:00:01,8004.175,3661.650,59322.301,.
2005/01/22,23:00:06,8002.350,3662.950,59323.727,.
2005/01/22,23:00:11,8001.450,3664.950,59324.574,.
2005/01/22,23:00:16,8002.025,3667.125,59325.227,.
2005/01/22,23:00:21,8002.950,3668.750,59325.074,.
2005/01/22,23:00:26,8004.050,3669.400,59323.875,.
2005/01/22,23:00:31,8005.675,3669.250,59322.023,.
2005/01/22,23:00:36,8007.525,3668.825,59319.625,.
2005/01/22,23:00:41,8009.775,3668.275,59316.898,.
2005/01/22,23:00:46,8012.250,3668.650,59314.375,.
2005/01/22,23:00:51,8014.900,3670.050,59312.102,.
2005/01/22,23:00:56,8017.450,3670.925,59310.648,.
2005/01/22,23:01:01,8019.350,3671.875,59309.898,.
2005/01/22,23:01:06,8021.875,3673.075,59309.625,.
2005/01/22,23:01:11,8024.425,3674.525,59310.426,.
2005/01/22,23:01:16,8026.225,3676.225,59311.977,.
2005/01/22,23:01:21,8026.150,3677.725,59313.926,.
2005/01/22,23:01:26,8025.175,3679.075,59316.352,.
2005/01/22,23:01:31,8023.750,3679.800,59319.176,.
2005/01/22,23:01:36,8021.225,3679.825,59322.375,.
2005/01/22,23:01:41,8018.525,3679.700,59325.523,.
2005/01/22,23:01:46,8016.075,3679.300,59328.551,.
2005/01/22,23:01:51,8014.325,3678.275,59331.074,.
2005/01/22,23:01:56,8013.000,3678.075,59333.176,.
2005/01/22,23:02:01,8012.075,3679.275,59334.625,.
2005/01/22,23:02:06,8012.050,3680.375,59335.250,.
2005/01/22,23:02:11,8012.500,3680.975,59335.801,.
2005/01/22,23:02:16,8011.300,3681.225,59337.199,.
2005/01/22,23:02:21,8009.225,3681.775,59339.074,.
2005/01/22,23:02:26,8008.050,3681.925,59340.898,.
2005/01/22,23:02:31,8006.900,3682.050,59342.699,.
2005/01/22,23:02:36,8006.125,3681.775,59344.426,.
2005/01/22,23:02:41,8005.825,3681.000,59346.273,.
2005/01/22,23:02:46,8005.425,3679.825,59348.375,.
2005/01/22,23:02:51,8005.175,3678.150,59350.375,.
2005/01/22,23:02:56,8004.425,3676.400,59352.102,.
2005/01/22,23:03:01,8003.300,3674.900,59353.727,.
2005/01/22,23:03:06,8002.350,3673.650,59355.051,.
2005/01/22,23:03:11,8002.550,3672.750,59355.898,.
2005/01/22,23:03:16,8003.575,3672.000,59356.426,.
2005/01/22,23:03:21,8004.150,3671.950,59356.898,.
2005/01/22,23:03:26,8004.350,3672.250,59357.273,.
2005/01/22,23:03:31,8005.175,3671.850,59357.523,.
2005/01/22,23:03:36,8005.700,3671.925,59357.898,.
2005/01/22,23:03:41,8005.850,3672.350,59358.102,.
2005/01/22,23:03:46,8006.325,3672.525,59358.148,.
2005/01/22,23:03:51,8007.175,3672.475,59358.000,.
2005/01/22,23:03:56,8008.000,3672.250,59357.824,.
2005/01/22,23:04:01,8007.825,3672.600,59358.199,.
2005/01/22,23:04:06,8006.550,3673.100,59359.352,.
2005/01/22,23:04:11,8004.750,3672.375,59360.176,.
2005/01/22,23:04:16,8002.800,3671.850,59361.000,.
2005/01/22,23:04:21,8000.325,3671.675,59361.574,.
2005/01/22,23:04:26,7998.525,3671.225,59362.051,.
2005/01/22,23:04:31,7997.700,3670.300,59362.227,.
2005/01/22,23:04:36,7997.250,3669.275,59363.051,.
2005/01/22,23:04:41,7996.400,3669.175,59364.227,.
2005/01/22,23:04:46,7996.250,3668.450,59365.273,.
2005/01/22,23:04:51,7996.375,3667.350,59366.398,.
2005/01/22,23:04:56,7996.200,3666.950,59367.477,.
2005/01/22,23:05:01,7995.525,3666.725,59368.602,.
2005/01/22,23:05:06,7995.325,3667.350,59369.574,.
2005/01/22,23:05:11,7995.700,3668.775,59370.426,.
2005/01/22,23:05:16,7996.150,3670.650,59371.352,.
2005/01/22,23:05:21,7996.550,3672.275,59372.074,.
2005/01/22,23:05:26,7996.750,3673.875,59373.000,.
2005/01/22,23:05:31,7997.000,3675.175,59374.074,.
2005/01/22,23:05:36,7997.825,3675.725,59375.074,.
2005/01/22,23:05:41,7998.325,3676.525,59375.648,.
2005/01/22,23:05:46,7998.775,3677.675,59375.699,.
2005/01/22,23:05:51,7998.825,3679.000,59375.574,.
2005/01/22,23:05:56,7998.900,3679.775,59375.898,.
2005/01/22,23:06:01,7999.075,3680.525,59376.699,.
2005/01/22,23:06:06,7999.025,3681.050,59377.551,.
2005/01/22,23:06:11,7999.025,3681.575,59378.273,.
2005/01/22,23:06:16,7998.975,3682.000,59379.074,.
2005/01/22,23:06:21,7998.800,3682.500,59379.727,.
2005/01/22,23:06:26,7998.700,3682.875,59380.273,.
2005/01/22,23:06:31,7998.025,3683.750,59380.676,.
2005/01/22,23:06:36,7997.000,3684.150,59380.949,.
2005/01/22,23:06:41,7995.825,3684.150,59381.000,.
2005/01/22,23:06:46,7994.525,3684.250,59380.625,.
2005/01/22,23:06:51,7992.750,3683.725,59379.926,.
2005/01/22,23:06:56,7991.250,3682.975,59378.574,.
2005/01/22,23:07:01,7990.000,3682.475,59377.000,.
2005/01/22,23:07:06,7988.925,3682.075,59375.648,.
2005/01/22,23:07:11,7988.350,3682.125,59374.625,.
2005/01/22,23:07:16,7988.100,3682.325,59373.602,.
2005/01/22,23:07:21,7988.450,3682.575,59372.523,.
2005/01/22,23:07:26,7988.800,3682.900,59371.898,.
2005/01/22,23:07:31,7989.475,3683.050,59371.727,.
2005/01/22,23:07:36,7989.975,3682.100,59372.148,.
2005/01/22,23:07:41,7990.275,3680.550,59373.125,.
2005/01/22,23:07:46,7989.950,3679.225,59374.352,.
2005/01/22,23:07:51,7989.125,3678.275,59375.352,.
2005/01/22,23:07:56,7988.400,3678.000,59375.977,.
2005/01/22,23:08:01,7987.850,3677.600,59376.477,.
2005/01/22,23:08:06,7987.275,3677.425,59376.824,.
2005/01/22,23:08:11,7987.200,3677.200,59377.227,.
2005/01/22,23:08:16,7987.500,3677.150,59377.676,.
2005/01/22,23:08:21,7987.225,3677.175,59378.074,.
2005/01/22,23:08:26,7986.475,3676.750,59378.398,.
2005/01/22,23:08:31,7985.850,3676.075,59378.852,.
2005/01/22,23:08:36,7985.350,3675.300,59379.074,.
2005/01/22,23:08:41,7984.400,3674.400,59378.926,.
2005/01/22,23:08:46,7983.575,3673.075,59378.699,.
2005/01/22,23:08:51,7982.925,3671.550,59378.523,.
2005/01/22,23:08:56,7982.825,3669.675,59378.227,.
2005/01/22,23:09:01,7982.775,3668.900,59378.000,.
2005/01/22,23:09:06,7982.675,3668.750,59377.801,.
2005/01/22,23:09:11,7982.775,3668.850,59377.750,.
2005/01/22,23:09:16,7982.475,3669.450,59377.852,.
2005/01/22,23:09:21,7982.175,3669.975,59378.199,.
2005/01/22,23:09:26,7982.350,3670.250,59378.625,.
2005/01/22,23:09:31,7982.775,3670.075,59379.074,.
2005/01/22,23:09:36,7983.225,3670.125,59379.500,.
2005/01/22,23:09:41,7983.750,3670.150,59379.926,.
2005/01/22,23:09:46,7984.500,3670.675,59380.074,.
2005/01/22,23:09:51,7985.600,3670.725,59380.398,.
2005/01/22,23:09:56,7986.525,3670.750,59381.301,.
2005/01/22,23:10:01,7987.125,3671.400,59382.500,.
2005/01/22,23:10:06,7987.825,3671.975,59383.977,.
2005/01/22,23:10:11,7989.600,3672.500,59385.324,.
2005/01/22,23:10:16,7992.300,3673.350,59386.375,.
2005/01/22,23:10:21,7994.325,3674.175,59386.676,.
2005/01/22,23:10:26,7995.650,3674.100,59386.727,.
2005/01/22,23:10:31,7997.250,3672.725,59387.102,.
2005/01/22,23:10:36,7999.225,3670.925,59387.648,.
2005/01/22,23:10:41,8001.400,3668.250,59388.273,.
2005/01/22,23:10:46,8003.700,3666.800,59389.023,.
2005/01/22,23:10:51,8006.225,3665.650,59390.199,.
2005/01/22,23:10:56,8008.225,3664.725,59392.074,.
2005/01/22,23:11:01,8009.600,3663.800,59394.051,.
2005/01/22,23:11:06,8010.800,3662.650,59395.676,.
2005/01/22,23:11:11,8011.675,3661.375,59396.949,.
2005/01/22,23:11:16,8011.875,3661.025,59397.824,.
2005/01/22,23:11:21,8013.075,3660.750,59398.449,.
2005/01/22,23:11:26,8014.475,3661.325,59398.898,.
2005/01/22,23:11:31,8016.075,3661.900,59399.500,.
2005/01/22,23:11:36,8018.625,3662.225,59400.301,.
2005/01/22,23:11:41,8020.725,3664.250,59400.625,.
2005/01/22,23:11:46,8022.425,3666.300,59400.000,.
2005/01/22,23:11:51,8023.225,3667.650,59398.523,.
2005/01/22,23:11:56,8023.450,3669.875,59396.625,.
2005/01/22,23:12:01,8024.200,3672.175,59394.301,.
2005/01/22,23:12:06,8024.750,3674.500,59391.926,.
2005/01/22,23:12:11,8024.575,3676.700,59390.477,.
2005/01/22,23:12:16,8023.925,3677.625,59389.977,.
2005/01/22,23:12:21,8023.700,3677.400,59390.625,.
2005/01/22,23:12:26,8024.050,3677.225,59391.676,.
2005/01/22,23:12:31,8024.850,3677.400,59392.398,.
2005/01/22,23:12:36,8026.125,3677.875,59393.398,.
2005/01/22,23:12:41,8027.850,3677.550,59395.324,.
2005/01/22,23:12:46,8029.875,3676.350,59397.199,.
2005/01/22,23:12:51,8032.400,3676.025,59398.301,.
2005/01/22,23:12:56,8035.250,3675.650,59398.602,.
2005/01/22,23:13:01,8037.225,3676.575,59398.898,.
2005/01/22,23:13:06,8039.575,3677.825,59399.852,.
2005/01/22,23:13:11,8041.700,3678.775,59401.574,.
2005/01/22,23:13:16,8043.375,3679.675,59402.301,.
2005/01/22,23:13:21,8044.125,3681.025,59402.426,.
2005/01/22,23:13:26,8044.350,3682.900,59402.148,.
2005/01/22,23:13:31,8044.500,3684.625,59401.949,.
2005/01/22,23:13:36,8044.625,3686.125,59401.801,.
2005/01/22,23:13:41,8044.875,3687.300,59402.023,.
2005/01/22,23:13:46,8045.225,3688.300,59402.176,.
2005/01/22,23:13:51,8045.975,3689.050,59402.352,.
2005/01/22,23:13:56,8046.025,3689.625,59402.574,.
2005/01/22,23:14:01,8045.500,3689.600,59402.875,.
2005/01/22,23:14:06,8045.025,3689.150,59403.125,.
2005/01/22,23:14:11,8044.650,3688.850,59403.176,.
2005/01/22,23:14:16,8044.200,3688.850,59402.926,.
2005/01/22,23:14:21,8043.875,3689.375,59402.699,.
2005/01/22,23:14:26,8043.400,3690.150,59402.324,.
2005/01/22,23:14:31,8042.650,3691.200,59401.801,.
2005/01/22,23:14:36,8041.675,3691.825,59401.625,.
2005/01/22,23:14:41,8041.275,3691.350,59401.824,.
2005/01/22,23:14:46,8041.525,3690.250,59402.773,.
2005/01/22,23:14:51,8041.800,3689.000,59403.602,.
2005/01/22,23:14:56,8042.150,3687.875,59404.176,.
2005/01/22,23:15:01,8042.350,3686.900,59404.801,.
2005/01/22,23:15:06,8042.575,3686.125,59405.301,.
2005/01/22,23:15:11,8042.950,3685.600,59405.898,.
2005/01/22,23:15:16,8043.675,3685.700,59406.148,.
2005/01/22,23:15:21,8044.450,3685.525,59407.125,.
2005/01/22,23:15:26,8044.475,3685.600,59408.051,.
2005/01/22,23:15:31,8044.450,3685.775,59407.551,.
2005/01/22,23:15:36,8044.725,3685.250,59407.199,.
2005/01/22,23:15:41,8045.300,3684.025,59407.551,.
2005/01/22,23:15:46,8046.000,3683.650,59407.824,.
2005/01/22,23:15:51,8046.175,3683.925,59408.125,.
2005/01/22,23:15:56,8046.600,3684.350,59408.727,.
2005/01/22,23:16:01,8046.900,3685.375,59409.102,.
2005/01/22,23:16:06,8047.450,3687.175,59409.477,.
2005/01/22,23:16:11,8048.100,3688.650,59410.426,.
2005/01/22,23:16:16,8048.950,3690.125,59411.898,.
2005/01/22,23:16:21,8049.450,3691.700,59413.227,.
2005/01/22,23:16:26,8049.175,3692.700,59413.250,.
2005/01/22,23:16:31,8048.850,3692.675,59413.426,.
2005/01/22,23:16:36,8048.300,3692.700,59413.898,.
2005/01/22,23:16:41,8047.850,3693.800,59414.625,.
2005/01/22,23:16:46,8048.025,3694.325,59415.949,.
2005/01/22,23:16:51,8048.400,3695.075,59417.125,.
2005/01/22,23:16:56,8048.775,3695.525,59418.273,.
2005/01/22,23:17:01,8048.925,3695.375,59419.426,.
2005/01/22,23:17:06,8049.075,3695.275,59420.875,.
2005/01/22,23:17:11,8049.275,3694.775,59422.773,.
2005/01/22,23:17:16,8049.575,3693.675,59424.574,.
2005/01/22,23:17:21,8050.450,3692.400,59426.051,.
2005/01/22,23:17:26,8051.775,3691.425,59427.352,.
2005/01/22,23:17:31,8053.250,3690.600,59428.324,.
2005/01/22,23:17:36,8054.550,3689.725,59429.148,.
2005/01/22,23:17:41,8055.700,3688.800,59430.125,.
2005/01/22,23:17:46,8056.750,3687.875,59431.449,.
2005/01/22,23:17:51,8057.675,3687.150,59433.074,.
2005/01/22,23:17:56,8058.200,3686.825,59434.875,.
2005/01/22,23:18:01,8058.625,3686.600,59436.750,.
2005/01/22,23:18:06,8059.375,3686.300,59438.625,.
2005/01/22,23:18:11,8060.600,3686.100,59440.301,.
2005/01/22,23:18:16,8062.075,3685.775,59441.898,.
2005/01/22,23:18:21,8063.400,3685.500,59443.551,.
2005/01/22,23:18:26,8064.500,3685.175,59445.102,.
